RN5A_HUMAN,Q05823,2-5A-dependent RNase,1022
MP2K1_HUMAN,Q02750,MAP2K1,2110
MP2K2_HUMAN,P36507,MAP2K2,364
MP2K3_HUMAN,P46734,MAP2K3,1546
MP2K4_HUMAN,P45985,MAP2K4,1111
MP2K5_HUMAN,Q13163,MAP2K5,2250
MP2K6_HUMAN,P52564,MAP2K6,908
MP2K7_HUMAN,O14733,MAP2K7,1880
M3K1_HUMAN,Q13233,MAP3K1,2583
M3K10_HUMAN,Q02779,MAP3K10,3119
M3K11_HUMAN,Q16584,MAP3K11,2710
M3K12_HUMAN,Q12852,MAP3K12,475
M3K13_HUMAN,O43283,MAP3K13,2514
M3K14_HUMAN,Q99558,MAP3K14,2232
M3K15_HUMAN,Q6ZN16,MAP3K15,3027
TAOK1_HUMAN,Q7L7X3,MAP3K16,604
TAOK2_HUMAN,Q9UL54,MAP3K17,874
TAOK3_HUMAN,Q9H2K8,MAP3K18,2495
M3K19_HUMAN,Q56UN5,MAP3K19,2567
M3K2_HUMAN,Q9Y2U5,MAP3K2,2342
M3K20_HUMAN,Q9NYL2,MAP3K20,895
M3K21_HUMAN,Q5TCX8,MAP3K21,1816
M3K3_HUMAN,Q99759,MAP3K3,250
M3K4_HUMAN,Q9Y6R4,MAP3K4,1183
M3K5_HUMAN,Q99683,MAP3K5,31
M3K6_HUMAN,O95382,MAP3K6,26
M3K7_HUMAN,O43318,MAP3K7,576
M3K8_HUMAN,P41279,MAP3K8,588
M3K9_HUMAN,P80192,MAP3K9,1683
M4K1_HUMAN,Q92918,MAP4K1,1105
M4K2_HUMAN,Q12851,MAP4K2,139
M4K3_HUMAN,Q8IVH8,MAP4K3,569
M4K4_HUMAN,O95819,MAP4K4,554
M4K5_HUMAN,Q9Y4K4,MAP4K5,2034
MINK1_HUMAN,Q8N4C8,MAP4K6,2017
MK01_HUMAN,P28482,MAPK 1,388
MK10_HUMAN,P53779,MAPK 10,2561
MK11_HUMAN,Q15759,MAPK 11,1759
MK12_HUMAN,P53778,MAPK 12,83
MK13_HUMAN,O15264,MAPK 13,2377
MK14_HUMAN,Q16539,MAPK 14,412
MK15_HUMAN,Q8TD08,MAPK 15,1231
MK01_HUMAN,P28482,MAPK 2,396
MK03_HUMAN,P27361,MAPK 3,2867
MK04_HUMAN,P31152,MAPK 4,93
MK06_HUMAN,Q16659,MAPK 6,622
MK07_HUMAN,Q13164,MAPK 7,1634
MK08_HUMAN,P45983,MAPK 8,498
MK09_HUMAN,P45984,MAPK 9,1334
MKNK1_HUMAN,Q9BUB5,MAPK signal-integrating kinase 1,1582
MKNK2_HUMAN,Q9HBH9,MAPK signal-integrating kinase 2,469
MP2K1_HUMAN,Q02750,MAPK/ERK kinase 1,2117
MP2K2_HUMAN,P36507,MAPK/ERK kinase 2,371
MP2K3_HUMAN,P46734,MAPK/ERK kinase 3,1553
MP2K4_HUMAN,P45985,MAPK/ERK kinase 4,1122
MP2K5_HUMAN,Q13163,MAPK/ERK kinase 5,2256
MP2K6_HUMAN,P52564,MAPK/ERK kinase 6,915
MP2K7_HUMAN,O14733,MAPK/ERK kinase 7,1889
M3K1_HUMAN,Q13233,MAPK/ERK kinase kinase 1,2587
M3K15_HUMAN,Q6ZN16,MAPK/ERK kinase kinase 15,3030
M3K2_HUMAN,Q9Y2U5,MAPK/ERK kinase kinase 2,2345
M3K3_HUMAN,Q99759,MAPK/ERK kinase kinase 3,253
M3K4_HUMAN,Q9Y6R4,MAPK/ERK kinase kinase 4,1189
M3K5_HUMAN,Q99683,MAPK/ERK kinase kinase 5,37
M4K1_HUMAN,Q92918,MAPK/ERK kinase kinase kinase 1,1108
M4K2_HUMAN,Q12851,MAPK/ERK kinase kinase kinase 2,145
M4K3_HUMAN,Q8IVH8,MAPK/ERK kinase kinase kinase 3,573
M4K4_HUMAN,O95819,MAPK/ERK kinase kinase kinase 4,559
M4K5_HUMAN,Q9Y4K4,MAPK/ERK kinase kinase kinase 5,2037
MINK1_HUMAN,Q8N4C8,MAPK/ERK kinase kinase kinase 6,2022
MK01_HUMAN,P28482,MAPK1,383
MK10_HUMAN,P53779,MAPK10,2555
MK11_HUMAN,Q15759,MAPK11,1754
MK12_HUMAN,P53778,MAPK12,79
MK13_HUMAN,O15264,MAPK13,2373
MK14_HUMAN,Q16539,MAPK14,404
MK15_HUMAN,Q8TD08,MAPK15,1227
MK03_HUMAN,P27361,MAPK3,2863
MK04_HUMAN,P31152,MAPK4,89
MK06_HUMAN,Q16659,MAPK6,618
MK07_HUMAN,Q13164,MAPK7,1629
MK08_HUMAN,P45983,MAPK8,492
MK09_HUMAN,P45984,MAPK9,1329
KS6A1_HUMAN,Q15418,MAPK-activated protein kinase 1a,1866
KS6A3_HUMAN,P51812,MAPK-activated protein kinase 1b,2210
KS6A2_HUMAN,Q15349,MAPK-activated protein kinase 1c,446
MAPK2_HUMAN,P49137,MAPK-activated protein kinase 2,3139
MAPK3_HUMAN,Q16644,MAPK-activated protein kinase 3,774
MAPK5_HUMAN,Q8IW41,MAPK-activated protein kinase 5,13
KS6A1_HUMAN,Q15418,MAPKAP kinase 1a,1867
KS6A3_HUMAN,P51812,MAPKAP kinase 1b,2211
KS6A2_HUMAN,Q15349,MAPKAP kinase 1c,447
MAPK2_HUMAN,P49137,MAPKAP kinase 2,3140
MAPK3_HUMAN,Q16644,MAPKAP kinase 3,775
MAPK5_HUMAN,Q8IW41,MAPKAP kinase 5,14
KS6A1_HUMAN,Q15418,MAPKAPK1A,1858
KS6A1_HUMAN,Q15418,MAPKAPK-1a,1868
KS6A3_HUMAN,P51812,MAPKAPK1B,2201
KS6A3_HUMAN,P51812,MAPKAPK-1b,2212
KS6A2_HUMAN,Q15349,MAPKAPK1C,439
KS6A2_HUMAN,Q15349,MAPKAPK-1c,448
MAPK2_HUMAN,P49137,MAPKAPK2,3138
MAPK2_HUMAN,P49137,MAPKAPK-2,3142
MAPK2_HUMAN,P49137,MAPKAP-K2,3141
MAPK3_HUMAN,Q16644,MAPKAPK3,773
MAPK3_HUMAN,Q16644,MAPKAPK-3,777
MAPK3_HUMAN,Q16644,MAPKAP-K3,776
MAPK5_HUMAN,Q8IW41,MAPKAPK5,11
MAPK5_HUMAN,Q8IW41,MAPKAPK-5,16
MAPK5_HUMAN,Q8IW41,MAPKAP-K5,15
MP2K1_HUMAN,Q02750,MAPKK 1,2114
MP2K2_HUMAN,P36507,MAPKK 2,369
MP2K3_HUMAN,P46734,MAPKK 3,1552
MP2K4_HUMAN,P45985,MAPKK 4,1120
MP2K5_HUMAN,Q13163,MAPKK 5,2255
MP2K6_HUMAN,P52564,MAPKK 6,914
MP2K7_HUMAN,O14733,MAPKK 7,1887
M3K1_HUMAN,Q13233,MAPKKK1,2584
M3K2_HUMAN,Q9Y2U5,MAPKKK2,2343
M3K3_HUMAN,Q99759,MAPKKK3,251
M3K4_HUMAN,Q9Y6R4,MAPKKK4,1185
M3K5_HUMAN,Q99683,MAPKKK5,33
M3K6_HUMAN,O95382,MAPKKK6,28
TOPK_HUMAN,Q96KB5,MAPKK-like protein kinase,3094
M3K12_HUMAN,Q12852,MAPK-upstream kinase,480
MARK1_HUMAN,Q9P0L2,MARK,1917
TAOK1_HUMAN,Q7L7X3,MARK Kinase,608
MARK1_HUMAN,Q9P0L2,MARK1,1915
MARK2_HUMAN,Q7KZI7,MARK2,3145
MARK3_HUMAN,P27448,MARK3,2469
MARK4_HUMAN,Q96L34,MARK4,2331
TAOK1_HUMAN,Q7L7X3,MARKK,605
MARK4_HUMAN,Q96L34,MARKL1,2333
STK26_HUMAN,Q9P289,MASK,628
MAST1_HUMAN,Q9Y2H9,MAST1,1708
MAST2_HUMAN,Q6P0Q8,MAST2,123
MAST2_HUMAN,Q6P0Q8,MAST205,125
MAST3_HUMAN,O60307,MAST3,174
MAST4_HUMAN,O15021,MAST4,2274
GWL_HUMAN,Q96GX5,MASTL,2175
GWL_HUMAN,Q96GX5,MAST-L,2181
MATK_HUMAN,P42679,MATK,2731
MK14_HUMAN,Q16539,MAX-interacting protein 2,416
ROS1_HUMAN,P08922,MCF3,724
DDR1_HUMAN,Q08345,MCK-10,2054
MCM4_HUMAN,P33991,MCM4,1990
CSF1R_HUMAN,P07333,M-CSF-R,2397
DMPK_HUMAN,Q09013,MDPK,423
MTOR_HUMAN,P42345,Mechanistic target of rapamycin,3193
CDK8_HUMAN,P49336,Mediator complex subunit CDK8,1198
CDK8_HUMAN,P49336,Mediator of RNA polymerase II transcription subunit CDK8,1199
MP2K1_HUMAN,Q02750,MEK 1,2118
MP2K2_HUMAN,P36507,MEK 2,372
MP2K3_HUMAN,P46734,MEK 3,1554
MP2K4_HUMAN,P45985,MEK 4,1123
MP2K5_HUMAN,Q13163,MEK 5,2257
MP2K6_HUMAN,P52564,MEK 6,916
MP2K7_HUMAN,O14733,MEK 7,1890
M3K1_HUMAN,Q13233,MEK kinase 1,2588
M3K15_HUMAN,Q6ZN16,MEK kinase 15,3031
M3K2_HUMAN,Q9Y2U5,MEK kinase 2,2346
M3K3_HUMAN,Q99759,MEK kinase 3,254
M3K4_HUMAN,Q9Y6R4,MEK kinase 4,1190
M3K5_HUMAN,Q99683,MEK kinase 5,38
M4K1_HUMAN,Q92918,MEK kinase kinase 1,1109
M4K2_HUMAN,Q12851,MEK kinase kinase 2,146
M4K3_HUMAN,Q8IVH8,MEK kinase kinase 3,574
M4K4_HUMAN,O95819,MEK kinase kinase 4,560
M4K5_HUMAN,Q9Y4K4,MEK kinase kinase 5,2038
MINK1_HUMAN,Q8N4C8,MEK kinase kinase 6,2023
MP2K1_HUMAN,Q02750,MEK1,2111
MP2K2_HUMAN,P36507,MEK2,365
MP2K3_HUMAN,P46734,MEK3,1547
MP2K4_HUMAN,P45985,MEK4,1113
MP2K5_HUMAN,Q13163,MEK5,2251
MP2K6_HUMAN,P52564,MEK6,909
MP2K7_HUMAN,O14733,MEK7,1882
M3K1_HUMAN,Q13233,MEKK,2585
M3K1_HUMAN,Q13233,MEKK 1,2589
M3K15_HUMAN,Q6ZN16,MEKK 15,3032
M3K2_HUMAN,Q9Y2U5,MEKK 2,2347
M3K3_HUMAN,Q99759,MEKK 3,255
M3K4_HUMAN,Q9Y6R4,MEKK 4,1191
M3K5_HUMAN,Q99683,MEKK 5,39
M3K1_HUMAN,Q13233,MEKK1,2586
M3K2_HUMAN,Q9Y2U5,MEKK2,2344
M3K3_HUMAN,Q99759,MEKK3,252
M3K4_HUMAN,Q9Y6R4,MEKK4,1186
M3K5_HUMAN,Q99683,MEKK5,34
M3K6_HUMAN,O95382,MEKK6,29
M4K1_HUMAN,Q92918,MEKKK 1,1110
M4K2_HUMAN,Q12851,MEKKK 2,147
M4K3_HUMAN,Q8IVH8,MEKKK 3,575
M4K4_HUMAN,O95819,MEKKK 4,561
M4K5_HUMAN,Q9Y4K4,MEKKK 5,2039
MINK1_HUMAN,Q8N4C8,MEKKK 6,2024
TRPM6_HUMAN,Q9BX84,Melastatin-related TRP cation channel 6,2193
MELK_HUMAN,Q14680,MELK,1808
MERTK_HUMAN,Q12866,MER,2802
MERTK_HUMAN,Q12866,MERTK,2801
MET_HUMAN,P08581,MET,2150
ERBB2_HUMAN,P04626,Metastatic lymph node gene 19 protein,2881
MK03_HUMAN,P27361,Microtubule-associated protein 2 kinase,2874
GWL_HUMAN,Q96GX5,Microtubule-associated serine/threonine-protein kinase-like,2180
DYR1B_HUMAN,Q9Y463,Minibrain-related kinase,490
MINK1_HUMAN,Q8N4C8,MINK,2018
MINK1_HUMAN,Q8N4C8,MINK1,2015
DYR1B_HUMAN,Q9Y463,MIRK,489
DYR1B_HUMAN,Q9Y463,Mirk protein kinase,491
AMHR2_HUMAN,Q16671,MIS type II receptor,1954
AMHR2_HUMAN,Q16671,MISR2,1951
AMHR2_HUMAN,Q16671,MISRII,1955
MINK1_HUMAN,Q8N4C8,Misshapen/NIK-related kinase,2025
MK01_HUMAN,P28482,Mitogen-activated protein kinase 2,394
MINK1_HUMAN,Q8N4C8,Mitogen-activated protein kinase kinase kinase kinase 6,2026
M3K21_HUMAN,Q5TCX8,Mitogen-activated protein kinase kinase kinase MLK4,1819
M3K20_HUMAN,Q9NYL2,Mitogen-activated protein kinase kinase kinase MLT,903
MK14_HUMAN,Q16539,Mitogen-activated protein kinase p38 alpha,417
MK11_HUMAN,Q15759,Mitogen-activated protein kinase p38 beta,1760
MK13_HUMAN,O15264,Mitogen-activated protein kinase p38 delta,2378
MK12_HUMAN,P53778,Mitogen-activated protein kinase p38 gamma,86
BUB1B_HUMAN,O60566,Mitotic checkpoint kinase MAD3L,2289
M3K12_HUMAN,Q12852,Mixed lineage kinase,482
M3K13_HUMAN,O43283,Mixed lineage kinase,2517
M3K9_HUMAN,P80192,Mixed lineage kinase 1,1686
M3K10_HUMAN,Q02779,Mixed lineage kinase 2,3122
M3K11_HUMAN,Q16584,Mixed lineage kinase 3,2714
M3K21_HUMAN,Q5TCX8,Mixed lineage kinase 4,1820
M3K20_HUMAN,Q9NYL2,Mixed lineage kinase-related kinase,904
MAPK2_HUMAN,P49137,MK2,3144
MAPK2_HUMAN,P49137,MK-2,3143
MAPK3_HUMAN,Q16644,MK-3,778
MAPK5_HUMAN,Q8IW41,MK5,18
MAPK5_HUMAN,Q8IW41,MK-5,17
MP2K1_HUMAN,Q02750,MKK1,2115
MP2K2_HUMAN,P36507,MKK2,366
MP2K3_HUMAN,P46734,MKK3,1548
MP2K4_HUMAN,P45985,MKK4,1114
MP2K5_HUMAN,Q13163,MKK5,2252
MP2K6_HUMAN,P52564,MKK6,910
MP2K7_HUMAN,O14733,MKK7,1883
MKNK1_HUMAN,Q9BUB5,MKNK1,1579
MKNK2_HUMAN,Q9HBH9,MKNK2,465
MYLK_HUMAN,Q15746,MLCK,2505
MYLK_HUMAN,Q15746,MLCK1,2506
MYLK2_HUMAN,Q9H1R3,MLCK2,1681
M3K13_HUMAN,O43283,MLK,2518
M3K9_HUMAN,P80192,MLK1,1684
M3K10_HUMAN,Q02779,MLK2,3120
M3K11_HUMAN,Q16584,MLK3,2711
M3K21_HUMAN,Q5TCX8,MLK4,1818
MLKL_HUMAN,Q8NB16,MLKL,993
M3K20_HUMAN,Q9NYL2,MLK-like mitogen-activated protein triple kinase,902
M3K20_HUMAN,Q9NYL2,MLK-related kinase,905
ERBB2_HUMAN,P04626,MLN 19,2882
ERBB2_HUMAN,P04626,MLN19,2878
M3K20_HUMAN,Q9NYL2,MLTK,896
DYR1A_HUMAN,Q13627,MNB,684
DYR1A_HUMAN,Q13627,MNBH,685
MKNK1_HUMAN,Q9BUB5,MNK1,1580
MKNK1_HUMAN,Q9BUB5,Mnk1,1583
MKNK2_HUMAN,Q9HBH9,MNK2,467
MKNK2_HUMAN,Q9HBH9,Mnk2,470
CDK7_HUMAN,P50613,MO15,2445
PXK_HUMAN,Q7Z7A4,Modulator of Na K-ATPase,2549
MOK_HUMAN,Q9UQ07,MOK,1502
MOK_HUMAN,Q9UQ07,MOK protein kinase,1505
PXK_HUMAN,Q7Z7A4,MONaKA,2550
MOS_HUMAN,P00540,MOS,1032
TTK_HUMAN,P33981,MPS1,2973
TTK_HUMAN,P33981,MPS1L1,2974
STK16_HUMAN,O75716,MPSK,2757
STK16_HUMAN,O75716,MPSK1,2753
MRCKA_HUMAN,Q5VT25,MRCK alpha,1692
MRCKB_HUMAN,Q9Y5S2,MRCK beta,893
MRCKG_HUMAN,Q6DT37,MRCK gamma,3008
MRCKG_HUMAN,Q6DT37,MRCKG,3009
AMHR2_HUMAN,Q16671,MRII,1956
M3K20_HUMAN,Q9NYL2,MRK,906
KS6A5_HUMAN,O75582,MSK1,3224
KS6A4_HUMAN,O75676,MSK2,1646
RON_HUMAN,Q04912,MSP receptor,2814
SRPK3_HUMAN,Q9UPE1,MSSK1,1598
SRPK3_HUMAN,Q9UPE1,MSSK-1,1601
M3K10_HUMAN,Q02779,MST,3121
STK4_HUMAN,Q13043,MST1,1983
STK4_HUMAN,Q13043,MST-1,1985
STK4_HUMAN,Q13043,MST1/C],1989
STK4_HUMAN,Q13043,MST1/N; Serine/threonine-protein kinase 4 18kDa subunit,1988
RON_HUMAN,Q04912,MST1R,2811
STK3_HUMAN,Q13188,MST2,1440
STK3_HUMAN,Q13188,MST-2,1442
STK3_HUMAN,Q13188,MST2/C],1446
STK3_HUMAN,Q13188,MST2/N; Serine/threonine-protein kinase 3 20kDa subunit,1445
STK24_HUMAN,Q9Y6E0,MST3,2217
STK24_HUMAN,Q9Y6E0,MST-3,2220
STK26_HUMAN,Q9P289,MST3 and SOK1-related kinase,630
STK24_HUMAN,Q9Y6E0,MST3/C],2225
STK24_HUMAN,Q9Y6E0,MST3/N; Serine/threonine-protein kinase 24 12 kDa subunit,2223
STK26_HUMAN,Q9P289,MST4,629
STK26_HUMAN,Q9P289,MST-4,632
NTRK1_HUMAN,P04629,MTC,3072
M3K4_HUMAN,Q9Y6R4,MTK1,1187
MTOR_HUMAN,P42345,MTOR,3183
DMPK_HUMAN,Q09013,MT-PK,424
M3K12_HUMAN,Q12852,MUK,481
ALPK3_HUMAN,Q96L96,Muscle alpha-protein kinase,733
MUSK_HUMAN,O15146,Muscle-specific kinase receptor,2174
SRPK3_HUMAN,Q9UPE1,Muscle-specific serine kinase 1,1600
MUSK_HUMAN,O15146,Muscle-specific tyrosine-protein kinase receptor,2172
MUSK_HUMAN,O15146,MUSK,2171
MUSK_HUMAN,O15146,MuSK,2173
MK14_HUMAN,Q16539,MXI2,409
HIPK1_HUMAN,Q86Z02,MYAK,1297
EPHB4_HUMAN,P54760,MYK1,716
MYLK_HUMAN,Q15746,MYLK,2504
MYLK_HUMAN,Q15746,MYLK1,2507
MYLK2_HUMAN,Q9H1R3,MYLK2,1680
MYLK3_HUMAN,Q32MK0,MYLK3,2943
MYLK4_HUMAN,Q86YV6,MYLK4,334
MYO3A_HUMAN,Q8NEV4,MYO3A,98
MYO3B_HUMAN,Q8WXR4,MYO3B,2949
MRCKA_HUMAN,Q5VT25,Myotonic dystrophy kinase-related CDC42-binding kinase alpha,1691
MRCKB_HUMAN,Q9Y5S2,Myotonic dystrophy kinase-related CDC42-binding kinase beta,892
MRCKG_HUMAN,Q6DT37,Myotonic dystrophy kinase-related CDC42-binding kinase gamma,3007
DMPK_HUMAN,Q09013,Myotonic dystrophy protein kinase,428
MRCKA_HUMAN,Q5VT25,Myotonic dystrophy protein kinase-like alpha,1693
MRCKB_HUMAN,Q9Y5S2,Myotonic dystrophy protein kinase-like beta,894
MRCKG_HUMAN,Q6DT37,Myotonic dystrophy protein kinase-like gamma,3010
DAPK3_HUMAN,O43293,MYPT1 kinase,2627
STK16_HUMAN,O75716,Myristoylated and palmitoylated serine/threonine-protein kinase,2756
PMYT1_HUMAN,Q99640,MYT1,3069
PMYT1_HUMAN,Q99640,Myt1 kinase,3070
TBK1_HUMAN,Q9UHD2,NAK,815
HIPK1_HUMAN,Q86Z02,NBAK2,1298
M4K4_HUMAN,O95819,Nck-interacting kinase,562
STK38_HUMAN,Q15208,NDR1,1403
STK38_HUMAN,Q15208,NDR1 protein kinase,1404
ST38L_HUMAN,Q9Y2H1,NDR2,1591
ST38L_HUMAN,Q9Y2H1,NDR2 protein kinase,1592
NEK1_HUMAN,Q96PY6,NEK1,1584
NEK10_HUMAN,Q6ZWH5,NEK10,2381
NEK11_HUMAN,Q8NG66,NEK11,1608
NEK8_HUMAN,Q86SG6,NEK12A,151
NEK2_HUMAN,P51955,NEK2,1340
NEK2_HUMAN,P51955,NEK2A,1341
NEK2_HUMAN,P51955,NEK2a,4016
NEK3_HUMAN,P51956,NEK3,126
NEK4_HUMAN,P51957,NEK4,1639
NEK5_HUMAN,Q6P3R8,NEK5,1737
NEK6_HUMAN,Q9HC98,NEK6,750
NEK7_HUMAN,Q8TDX7,NEK7,1210
NEK8_HUMAN,Q86SG6,NEK8,149
NEK9_HUMAN,Q8TD19,Nek8,2661
NEK9_HUMAN,Q8TD19,NEK9,2653
NLK_HUMAN,Q9UBE8,Nemo-like kinase,225
DDR1_HUMAN,Q08345,NEP,2043
NEK9_HUMAN,Q8TD19,NERCC,2656
NEK9_HUMAN,Q8TD19,Nercc1 kinase,2657
EPHB1_HUMAN,P54762,NET,1801
ERBB2_HUMAN,P04626,NEU,2879
TRIB3_HUMAN,Q96RU7,Neuronal cell death-inducible putative kinase,1476
EPHB1_HUMAN,P54762,Neuronally-expressed EPH-related tyrosine kinase,1806
ROR1_HUMAN,Q01973,Neurotrophic tyrosine kinase  receptor-related 1,2927
ROR2_HUMAN,Q01974,Neurotrophic tyrosine kinase  receptor-related 2,2577
DDR2_HUMAN,Q16832,Neurotrophic tyrosine kinase  receptor-related 3,646
NTRK1_HUMAN,P04629,Neurotrophic tyrosine kinase receptor type 1,3075
NTRK2_HUMAN,Q16620,Neurotrophic tyrosine kinase receptor type 2,2457
NTRK3_HUMAN,Q16288,Neurotrophic tyrosine kinase receptor type 3,3213
NEK1_HUMAN,Q96PY6,Never in mitosis A-related kinase 1,1586
NEK10_HUMAN,Q6ZWH5,Never in mitosis A-related kinase 10,2382
NEK11_HUMAN,Q8NG66,Never in mitosis A-related kinase 11,1609
NEK2_HUMAN,P51955,Never in mitosis A-related kinase 2,1344
NEK3_HUMAN,P51956,Never in mitosis A-related kinase 3,128
NEK4_HUMAN,P51957,Never in mitosis A-related kinase 4,1641
NEK5_HUMAN,Q6P3R8,Never in mitosis A-related kinase 5,1738
NEK6_HUMAN,Q9HC98,Never in mitosis A-related kinase 6,751
NEK7_HUMAN,Q8TDX7,Never in mitosis A-related kinase 7,1211
NEK8_HUMAN,Q86SG6,Never in mitosis A-related kinase 8,152
NEK9_HUMAN,Q8TD19,Never in mitosis A-related kinase 9,2658
TBK1_HUMAN,Q9UHD2,NF-kappa-B-activating kinase,816
M3K14_HUMAN,Q99558,NF-kappa-beta-inducing kinase,2234
IKKA_HUMAN,O15111,NFKBIKA,1623
IKKB_HUMAN,O14920,NFKBIKB,2751
ERBB2_HUMAN,P04626,NGL,2880
M4K4_HUMAN,O95819,NIK,557
NIM1_HUMAN,Q8IY84,NIM1,1225
NIM1_HUMAN,Q8IY84,NIM1 serine/threonine-protein kinase,1226
NIM1_HUMAN,Q8IY84,NIM1K,1224
NEK2_HUMAN,P51955,NimA-like protein kinase 1,1346
NEK9_HUMAN,Q8TD19,NimA-related kinase 8,2660
NEK1_HUMAN,Q96PY6,NimA-related protein kinase 1,1587
NEK10_HUMAN,Q6ZWH5,NimA-related protein kinase 10,2383
NEK11_HUMAN,Q8NG66,NimA-related protein kinase 11,1610
NEK8_HUMAN,Q86SG6,Nima-related protein kinase 12a,154
NEK2_HUMAN,P51955,NimA-related protein kinase 2,1345
NEK3_HUMAN,P51956,NimA-related protein kinase 3,129
NEK4_HUMAN,P51957,NimA-related protein kinase 4,1642
NEK5_HUMAN,Q6P3R8,NimA-related protein kinase 5,1739
NEK6_HUMAN,Q9HC98,NimA-related protein kinase 6,752
NEK7_HUMAN,Q8TDX7,NimA-related protein kinase 7,1212
NEK8_HUMAN,Q86SG6,NimA-related protein kinase 8,153
NEK9_HUMAN,Q8TD19,NimA-related protein kinase 9,2659
TRIB3_HUMAN,Q96RU7,NIPK,1472
CDKL3_HUMAN,Q8IVW4,NKIAMRE,1245
NLK_HUMAN,Q9UBE8,NLK,223
NEK2_HUMAN,P51955,NLK1,1342
STYK1_HUMAN,Q6J9G0,NOK,3103
PRPK_HUMAN,Q96S44,Nori-2,1292
TOPK_HUMAN,Q96KB5,Nori-3,3095
STYK1_HUMAN,Q6J9G0,Novel oncogene with kinase domain,3104
KPCD1_HUMAN,Q15139,nPKC-D1,1137
KPCD2_HUMAN,Q9BZL6,nPKC-D2,2770
KPCD_HUMAN,Q05655,nPKC-delta [Cleaved into: Protein kinase C delta type regulatory subunit; Protein kinase C delta type catalytic subunit,380
KPCE_HUMAN,Q02156,nPKC-epsilon,2741
KPCL_HUMAN,P24723,nPKC-eta,1568
KPCI_HUMAN,P41743,nPKC-iota,343
KPCD1_HUMAN,Q15139,nPKC-mu,1138
KPCD3_HUMAN,O94806,nPKC-nu,273
KPCT_HUMAN,Q04759,nPKC-theta,587
KPCZ_HUMAN,Q05513,nPKC-zeta,3208
ANPRA_HUMAN,P16066,NPR1,2950
ANPRB_HUMAN,P20594,NPR2,2630
ANPRA_HUMAN,P16066,NPR-A,2955
ANPRB_HUMAN,P20594,NPR-B,2635
RORA_HUMAN,P35398,NR1F1,2435
NRBP_HUMAN,Q9UHY1,NRBP,2668
NRBP_HUMAN,Q9UHY1,NRBP1,2666
NRBP2_HUMAN,Q9NSY0,NRBP2,1559
NRK_HUMAN,Q7Z2Y5,NRK,1209
FGFR1_HUMAN,P11362,N-sam,2940
BMX_HUMAN,P51813,NTK38,584
SCYL1_HUMAN,Q96KG9,NTKL,1409
NTRK1_HUMAN,P04629,NTRK1,3071
NTRK2_HUMAN,Q16620,NTRK2,2453
NTRK3_HUMAN,Q16288,NTRK3,3209
DDR1_HUMAN,Q08345,NTRK4,2044
ROR1_HUMAN,Q01973,NTRKR1,2926
ROR2_HUMAN,Q01974,NTRKR2,2576
DDR2_HUMAN,Q16832,NTRKR3,640
NUAK1_HUMAN,O60285,NUAK1,676
NUAK2_HUMAN,Q9H093,NUAK2,46
HIPK1_HUMAN,Q86Z02,Nuclear body-associated kinase 2,1299
STK38_HUMAN,Q15208,Nuclear Dbf2-related kinase 1,1405
ST38L_HUMAN,Q9Y2H1,Nuclear Dbf2-related kinase 2,1593
IKKA_HUMAN,O15111,Nuclear factor NF-kappa-B inhibitor kinase alpha,1622
IKKB_HUMAN,O14920,Nuclear factor NF-kappa-B inhibitor kinase beta,2750
KS6A5_HUMAN,O75582,Nuclear mitogen- and stress-activated protein kinase 1,3227
KS6A4_HUMAN,O75676,Nuclear mitogen- and stress-activated protein kinase 2,1649
RORA_HUMAN,P35398,Nuclear receptor RZR-alpha,2437
RORA_HUMAN,P35398,Nuclear receptor subfamily 1 group F member 1,2438
FRK_HUMAN,P42685,Nuclear tyrosine protein kinase RAK,1706
OBSCN_HUMAN,Q5VST9,OBSCN,1389
OBSCN_HUMAN,Q5VST9,Obscurin-MLCK,1394
OBSCN_HUMAN,Q5VST9,Obscurin-myosin light chain kinase,1393
OBSCN_HUMAN,Q5VST9,Obscurin-RhoGEF,1392
PAK3_HUMAN,O75914,Oligophrenin-3,551
NUAK1_HUMAN,O60285,Omphalocele kinase 1,681
NUAK2_HUMAN,Q9H093,Omphalocele kinase 2,49
NUAK1_HUMAN,O60285,OMPHK1,679
NUAK2_HUMAN,Q9H093,OMPHK2,47
MOS_HUMAN,P00540,Oocyte maturation factor mos,1033
PAK3_HUMAN,O75914,OPHN3,549
OXSR1_HUMAN,O95747,OSR1,2703
OXSR1_HUMAN,O95747,Oxidative stress-responsive 1 protein,2704
OXSR1_HUMAN,O95747,OXSR1,2701
WNK2_HUMAN,Q9Y3S1,P/OKcl.13,2617
E2AK2_HUMAN,P19525,P1/eIF-2A protein kinase,2422
PK3CA_HUMAN,P42336,p110alpha,1320
PK3CB_HUMAN,P42338,p110beta,241
PK3CD_HUMAN,O00329,p110delta,2612
PK3CG_HUMAN,P48736,p110gamma,3019
PK3CG_HUMAN,P48736,p120-PI3K,3022
FAK1_HUMAN,Q05397,p125FAK,1362
TIE2_HUMAN,Q02763,p140 TEK,812
NTRK1_HUMAN,P04629,p140-TrkA,3082
KIT_HUMAN,P10721,p145 c-kit,2067
ABL1_HUMAN,P00519,p150,2652
ROCK1_HUMAN,Q13464,p160 ROCK-1,2148
ROCK1_HUMAN,Q13464,p160ROCK,2149
ROCK2_HUMAN,O75116,p164 ROCK-2,267
